"name","genre_id"
"棒形内側マイクロメータ(単体形)",302
"棒形内側マイクロメーター 新品",302
"棒形内測マイクロ",302
"棒形内測マイクロメーター",302
"棒形カウント式内側マイクロメーター",302
"棒形特殊内側マイクロメーター",302
"棒材端面加工機",61
"デジタル棒球面マイクロメーター",302
"棒球面マイクロメータ",302
"棒球面マイクロメーター",302
"棒球面マイクロメーター 新品",302
"棚",256
"ストッカー棚",382
"ツーリング棚",382
"アングル棚",256
"スチール棚",256
"ツール棚",382
"ビス棚",382
"棚(中量棚)",256
"アングル棚鋼材入れ",256
"森精機　SL-25用　ツーリング",261
"椅子",261
"ミス検",49
"ミス検出装置",209
"マイクロ検査用ゲージブロック",303
"検査用精密定盤",299
"業務用扇風機",367
"極薄切断砥石",250
"標準スケール",314
"標準ダイヤルゲージ",304
"標準シリンダーゲージ",307
"標準シリンダーゲージーター",302
"標準ねじゲージ (PRECISION GAUGE）",309
"標準型ダイヤルゲージ",304
"標準外側マイクロメーター",302
"標準尺",314
"標準横型モーター",316
"ニュースーパードリル標準ヘッド用付属刃（2セット）",261
"ニュースーパードリル標準ヘッド用付属刃（4セット）",261
"標準金型パンチ1山",401
"標準金型パンチ1山セット",401
"標準金型パンチ他1山",401
"横フライス",62
"横ホーニング",105
"横マシニング",7
"横マシニング(フェーシングセンター)",7
"横フライスアーバ",232
"横フライスアーバー",224
"横フライスカッター",236
"横マシニングセンター",7
"横フライスアーバ　シャンク32/全長110　内径25.4φ",232
"横フライスアーバ　シャンク32/全長152　内径25.4φ",232
"横マシニング(BT40)",7
"横中ぐりフライス",63
"横中ぐりマシニング",14
"横中ぐり用サポート",261
"横中ぐり用テーブル",245
"横中ぐり用桝",300
"横中ぐり用面板",261
"フェーシング横中ぐり盤",96
"フロアー横中ぐり盤",96
"横中ぐりフライス盤",70
"横中グリフライス盤",96
"横中くり盤",96
"横中ぐり盤",95
"横中グリ盤",96
"横中ぐり盤(フライス)",96
"横中ぐり盤（フライス）",96
"横吊りクランプ",297
"ハイチャック横型",240
"横フライス(ベット型)",63
"横フライス(ひざ型)",63
"横型フライス",63
"横型マシニング",8
"横型ドリリング(タッピング)センター",12
"横型ベルトサンダー",85
"横型ミューメトロン",314
"横型アングルベンダー",151
"横型マシニングセンタ",7
"横型マシニングセンター",7
"横型5軸マシニング",9
"横型ロータリーG",75
"横型NCボール盤",33
"横型両頭平面研削盤",71
"横型両頭研削盤",85
"横型五面加工マシニング",8
"横型平面研削盤",71
"横型測長機",199
"横型シーム溶接機",179
"横型生産フライス",219
"横型生産フライス盤",219
"横型タッピングボール盤",94
"横型タッピング盤",94
"横型ホーニング盤",85
"横型フライス盤",63
"横型ボール盤",95
"横型ロータリー研削盤",75
"横型精密サインバイス",298
"横型自動フライス盤",63
"横型マシニングセンター角イケール",300
"横型鏡面研削盤",85
"横フライス (小型)",63
"横形マシニングセンター",7
"横形タッピングボール盤",95
"横扉式電気炉",412
"横生産フライス",219
"横生産フライス(両頭フライス）",219
"横生産フライス（両頭フライス）",219
"横フライス用縦アタッチメント",261
"横フライス盤",63
"横軸ロータリーG",75
"横軸円テーブルロータリー研削盤",75
"横軸平面研削盤",71
"横軸ロータリー平面研削盤",75
"横軸ロータリー研削盤",75
"横軸ロータリ研削盤",75
"横フライスヘッド部品",261
"橋形クレーン",285
"ハイスピン カシメ機",221
"リベッティング(カシメ機)",221
"リベッティングマシン(カシメ機)",221
"スカイビング＆バニシング機",113
"ダイヤモンドカット機",127
"セミオートシール機",378
"センターもみつけ機",95
"フレットロール機",14
"センターもみ機",127
"ダイヤロール機",151
"ダクトロール機",151
"パイプえぐり機",127
"パイプざぐり機",186
"パイプエグリ機",160
"パイプザグリ機",186
"プレスカシメ機",221
"ガウジング機",186
"シーラー機",378
"バリトリ機ホイール",133
"カシメ機",50
"コピー機",379
"シール機",378
"カシメ機(リベッティング)",186
"カシメ機（リベッティング）",221
"機上ツールプリセッター",249
"ダイヤモンドホイール機上ドレッシング装置",29
"マグネット機器整流器",240
"リベッティングマシン(カシメ機)（タイにて在庫）",221
"機感光ドラム外径精密仕上CNC旋盤",5
"ワイヤーカット機用バイス",298
"櫛刃型NC旋盤",1
"櫛刃型NC旋盤（平行2軸）",1
"櫛型ストレートエッジ",314
"櫛形ストレートエッジ",314
"櫛形ストレートエッヂ",314
"正直台",256
"ツーリング+正面フライスカッター",232
"ツーリング＋正面フライスカッター",232
"正面フライス",236
"正面フライスア-バ",225
"正面フライスアーバー",222
"正面フライスカッター",236
"正面フライスアーバーA型",226
"正面フライスアーバA型",224
"正面フライスアーバC型",224
"正面旋盤",54
"正面旋盤用刃物台",238
"正面フライスアーバー（セコツール用）",225
"正面盤",54
"武田油圧バイス",298
"武蔵　両頭フライス",70
"歪取りプレス",50
"歪取りロール機",339
"歪取り機",50
"ベベルギアー歯切盤",116
"歯切り盤",43
"デジマチック歯厚マイクロメーター",302
"カウント歯厚マイクロ",302
"デジタル歯厚マイクロメータ",302
"カウント歯厚マイクロメーター",302
"ダイヤル歯厚マイクロメーター",302
"デジタル歯厚マイクロメーター",302
"歯厚マイクロ",302
"歯厚マイクロメータ",302
"歯厚マイクロメーター",302
"歯厚マイクロメーターアナログ",302
"歯厚マイクロメーター　175mm-200mm 0.01mm",302
"歯厚外側マイクロメータ",302
"歯厚マイクロメーター 新品",302
"歯圧マイクロメータ",302
"歯圧マイクロメーター",302
"歯当り確認装置",122
"デジタルボール歯車マイクロメーター",302
"ボール歯車マイクロ",302
"ボール歯車マイクロメータ",302
"ボール歯車マイクロメーター",302
"歯車仕上盤(ギアーシェービング)",118
"ハイポイドマガリバカサ歯車創成盤",122
"歯車かみ合い試験機",120
"歯車噛合試験機",120
"歯車形削り盤",122
"歯車検査機",209
"歯車測定器",209
"歯車測定機",209
"歯車ホーニング盤",105
"歯車研削盤",117
"歯車試験機",120
"歯車面取機",119
"歯車面取り機",119
"歯車面取盤",261
"残留塩素測定器",209
"段曲げ金型",401
"比較測長器",314
"比較用表面粗さ標準片",314
"気化式冷風扇",367
"気化式冷風機",367
"気化放熱冷却装置",367
"ファミリー水中ポンプ",380
"水中ポンプ",380
"水中ベビーポンプ",380
"水冷台",256
"水口製コレットホルダー20φ付",42
"アルカリイオン水噴射式自動洗浄機",385
"水圧測定機",209
"水封式真空ポンプ",380
"水平ベンダー",150
"水平式自動巻取り機",49
"水準器",209
"水溶性切削油",232
"ポータブル水質計",209
"水ろ過装置付クーラントタンク",405
"サインバー永磁チャック",239
"永磁リフト",297
"永磁チャック",239
"永磁チャック (マイクロピッチ)",239
"永磁マグネットチャク",239
"永磁マグネットチャック",239
"永磁マイクロピッチチャック",239
"永磁チャック（マイクロピッチ）",239
"永磁チャック（マイクロピッチ9",239
"永磁チャック（フライス用）",239
"永磁チャック (研削用)",239
"永磁チャック(研削用)",239
"永磁チャック(研削用切替式)",239
"永磁チャック(研削用切替無)",239
"永電磁チャック",240
"永電磁チャック（2面イケール）",239
"永電磁チャック(切削用)",239
"永電磁チャック(フライス用)",239
"永電磁チャック（フライス用）",239
"永電磁チャック(研削用)",240
"汎用コレット",226
"汎用フライス",62
"汎用モーター",322
"汎用エリアセンサ",406
"汎用タッパチャック",232
"汎用タッパーセット",228
"汎用サイドカッタアーバ",232
"汎用ストレートドリルセット",234
"汎用個数はかり",209
"汎用円筒研削盤",74
"汎用放電加工機",39
"汎用旋盤",1
"汎用旋盤 《入札会出展中》",52
"汎用旋盤改造円筒研削盤",74
"汎用機用ツール",227
"汎用機用ツーリング",227
"汎用角バイトホルダ180 マルチタイプ",226
"汎用長尺旋盤",52
"汎用電極線",261
"汚水・汚物用水中ポンプ",380
"沈めフライス　切削工具　1部欠品あり",399
"油付ロール",49
"油冷雰囲気焼入炉",412
"油回転真空ポンプ",380
"ハンドリフト(油圧)",297
"ロックタイトバイス（油圧）",298
"ロックタイト油圧バイス",298
"ロックタイト油圧マシンバイス",298
"油圧モ-タ-",322
"油圧タンク",376
"油圧バイス",298
"油圧バイ?",298
"油圧パンチ",392
"油圧プレス",46
"油圧ポンプ",167
"油圧ショベル",297
"油圧ジャッキ",186
"油圧チャック",238
"油圧ベンダー",145
"油圧モーター",316
"油圧ユニット",261
"油圧リフター",293
"油圧フインガ-チャック",238
"油圧クリッカー",46
"油圧シリンダー",50
"油圧パンチャー",167
"油圧プッシャー",395
"油圧サーボプレス",189
"油圧シャーリング",129
"油圧パワーバイス",298
"油圧マシンバイス",298
"油圧ミニショベル",297
"油圧チャックセット",238
"油圧パイプベンダー",180
"油圧パルスモーター",322
"油圧パワーチャック",238
"油圧プレスフレーム",49
"油圧プレスブレーキ",46
"油圧ベンダーパンチ",150
"油圧ポンプユニット",376
"油圧アングルカッター",160
"油圧スライドテーブル",245
"油圧チャックシリンダー",240
"油圧オイルフィルタエレメント",261
"油圧ワークドライビングセンター",260
"油圧マシンバイス	",298
"油圧チャック(2爪)",238
"油圧バイス 2連",298
"油圧3mブレーキプレス",146
"油圧3本締めチャック",238
"油圧チャック(3爪)",238
"油圧チャック（3爪）",238
"油圧5点カッター",151
"油圧三本締めチャック",238
"バイス(油圧傾斜バイス）",298
"油圧傾斜バイス",298
"油圧内臓式万能傾斜バイス",298
"油圧内臓式傾斜バイス",298
"油圧ヘッド分離式工具ヘッド部12号K",261
"油圧アングル加工機",186
"油圧単能盤",218
"油圧台車",297
"油圧リフター台車",297
"油圧バイス回転台付",298
"油圧射出成型機(横射出・横締め)",415
"油圧式ハンドリフター",293
"油圧式パワーリフター",293
"油圧式リベッティングマシン",221
"油圧式3本ロール",151
"油圧式T型スペースジャッキ",400
"油圧式倣い装置",261
"油圧式傾斜バイス",298
"油圧式大型バイス",298
"油圧式小形鋸盤",127
"油圧式曲り矯正機",50
"油圧式端子圧着機（回転式）",257
"油圧式金鋸盤",154
"油圧成型機",415
"油圧ポンプ(手動)",380
"油圧抜型プレス",50
"油圧昇降リフター",293
"油圧曲がり矯正機",44
"油圧プレス(歪み修正用)",46
"油圧ポンプ＆油圧ジャッキ",400
"油圧爪付きジャッキ　他",297
"油圧用シリンダー",238
"油圧パンチャー用油圧ポンプ",167
"油圧・エア・スクロール用生爪",240
"油圧・エア・スクロール用 生爪",240
"油圧精密バイス",298
"油圧裁断機",50
"クリッカー油圧裁断機",46
"油圧製缶プレス",50
"油圧長尺プレス",50
"油・水分離排出機",217
"油水分離装置",217
"ドレン油水分離装置",217
"油温・液温自動調整機",416
"油温調整機",197
"油焚きボイラー",373
"油用投込みヒーター",367
"治具",261
"ワイヤ-カット治具",42
"ケガキポンチング治具",314
"コーナーシャー治具",136
"ワイヤーカット治具",40
"ブロックビルド治具システム",315
"ノッチング治具",136
"クランプ治具",252
"ワイヤー治具",261
"バイス治具",298
"治具フライス",62
"治具グラインダー",76
"治具マシンバイス",298
"ワイヤーカット治具1山",298
"治具中ぐりフライス盤",70
"ワイヤーカット治具 新品",42
"治具研削盤",76
"治工具用クランプ",257
"洗浄乾燥機",385
"洗浄台",385
"洗浄機",385
"コンテナケース洗浄機",385
"ドライアイス洗浄機",385
"スパイラル洗浄機",385
"トリクレン洗浄機",385
"ジェット洗浄機",385
"スチーム洗浄機",385
"スプレー洗浄機",385
"レジスト洗浄機",385
"ウェハ洗浄機",385
"パイプ洗浄機",385
"ブラシ洗浄機",385
"マット洗浄機",385
"バネ洗浄機",259
"洗浄機 ",385
"マニュアル洗浄装置",385
"津田駒サーキュラーテーブル",261
"津田駒   マシンバイス   VG-150  回転台付",298
"流動研磨機",113
"流動バレル研磨機",108
"流気式高温焼戻炉",412
"ガス流量計",209
"オイル浄化装置",259
"浅孔シリンダゲージ",209
"浅孔シリンダーゲージ",307
"浮上油クリーナー",375
"浮上油回収装置",376
"浸水式オイルポンプ",380
"浸漬型クーラントポンプ",380
"消火ポンプ",380
"液中バレル研磨機",108
"液体ホーニング",105
"液体ホーニング盤",105
"液晶プロジェクター",337
"液温自動調整機",416
"涼風ファン",370
"深度測定機",209
"深穴デュロメータ",314
"深穴加工機",91
"深穴加工機(ガンドリル)",91
"深穴加工機（ガンドリル）",91
"深穴明盤",35
"深穴ボール盤",91
"混合機",417
"プラスチック混合機/タンブラー",417
"ペレット混合機",417
"マツイ混合装置",417
"減圧脱泡超音波洗浄機",385
"減容プレス",50
"減速機",343
"ハイポニック減速機",322
"コロネット減速機",322
"ウォーム減速機",343
"減速機付モーター",316
"渦巻ポンプ鋳鉄製自給式",380
"温度ハイテスタ",209
"温度計",209
"デジタルレコード温度計",209
"ハンディタイプ温度計",314
"デジタル温度計",314
"温度サイクル試験機",213
"温度調節器",261
"温度調節計",261
"温水ボイラー",373
"温水洗浄機",385
"温湿度記録計",209
"シグマミニスター温湿度記録計",209
"温熱プレス",46
"温調器",416
"温調機",416
"温調機付クーラントタンク",405
"温調機付きクーラントタンク",405
"温風暖房機",367
"温風機",367
"測り",209
"測定スタンド",313
"測定ブロック",315
"測定具スタンド付鉄定盤",299
"測定器",209
"デジタルリニア測定器",314
"アンバランス測定器",209
"フラットネス測定器",206
"測定器セット",314
"測定器ホルダー",261
"測定器（ブロック）",314
"測定器（1山）",314
"測定器一山　(1セット5個)",314
"測定器用ホルダー",209
"測定器用ワーククランプ治具",314
"マクロ測定子",42
"測定工具",314
"測定工具のスタンド",314
"測定工具　1　山",302
"測定工具（1山）",261
"測定工具1山",261
"測定工具一式",209
"測定工具山",314
"測定機",398
"シャフト測定装置",209
"レーザー測定装置",209
"測定顕微鏡",199
"測定 顕微鏡",199
"測微計測器",314
"測量器",205
"測量機(オートレベル)",208
"測量機器",209
"デジマチック測長ユニット",199
"測長器",314
"デジタル測長器",205
"測長機",209
"デジタル測長機",199
"レーザー測長機",213
"測長顕微鏡",199
"レーザー測長顕微鏡",199
"湿式集塵機",368
"湿式高速精密切断機",341
"キー溝フライス",67
"溝マイクロ",302
"溝なしアングルプレート",261
"溝付定盤",299
"溝付定盤(台付)",299
"溝入れチップ",233
"溝入り定盤",299
"溝定盤",299
"キー溝カッター＆ダイヤモンド工具",236
"キ-溝盤",104
"キー溝フライス盤",67
"溶剤再生装置",261
"スポット溶接ユニット",175
"スポット溶接ロボット",363
"アルミ溶接ワイヤ",179
"溶接アーム",186
"溶接ワイヤ-",186
"溶接テーブル",256
"溶接ロボット",363
"溶接ワイヤー",298
"溶接ガストーチ1山",179
"溶接保護剤",179
"溶接保護面1山",179
"溶接ヤケ取り機",179
"アーク溶接器",172
"溶接ヒューム回収装置",179
"溶接工具",261
"溶接棒",179
"アーク溶接棒1山",172
"溶接棒乾燥機",412
"溶接棒乾燥機ドライヤー",179
"溶接棒乾燥機　インクジェット",179
"溶接機",172
"インバータースポット溶接機",175
"ポータブルスポット溶接機",175
"アプセットバット溶接機",179
"テーブルスポット溶接機",175
"フラッシュバット溶接機",179
"プラズマスポット溶接機",175
"プロジェクション溶接機",179
"マイクロスポット溶接機",175
"デジタルアーク溶接機",172
"プラズマアーク溶接機",172
"マイクロバット溶接機",179
"インバーター溶接機",179
"プラスチック溶接機",179
"ガウジング溶接機",179
"バッテリー溶接機",179
"エンジン溶接機",177
"スタッド溶接機",176
"スポット溶接機",175
"デジタル溶接機",179
"ハンディ溶接機",179
"プラズマ溶接機",179
"レーザー溶接機",139
"アーク溶接機",172
"バット溶接機",179
"パイプ溶接機",179
"メッキ溶接機",179
"ガス溶接機",179
"ミグ溶接機",179
"アーク溶接機2台",172
"溶接機周辺工具1山",179
"スポット溶接機(タイにて在庫）",175
"スポット溶接機（タイにて在庫）",175
"溶接機用通信ケーブル他1山",179
"アーク溶接機(ガソリン発電機付)",172
"ステンレス溶接焼け取り器",179
"ステンレス溶接焼け取り機",179
"溶接焼け取り機",179
"溶接焼け取り機　スケーラ",179
"溶接焼け除去機",179
"溶接用ロボット",179
"溶接用サンアーム",186
"溶接用マグネット",179
"溶接用作業台",382
"溶接用　冷却水装置",179
"溶接発電機",323
"コア溶接装置",179
"デジタルインバータ溶接電源",337
"溶接面1山セット",179
"エンジンプラズマ溶断機",138
"エアプラズマ溶断機",138
"プラズマ溶断機",138
"ガス溶断機",137
"ガス溶断機(アイトレーサー)",137
"溶断機付属品",140
"溶着機",179
"モールド溶着機",179
"滑車その他",297
"漏電ブレーカー",334
"演算ミューチェッカー",314
"潤滑ポンプユニット",380
"濃度計",314
"濾過紙",261
"炉",412
"アニール炉",412
"カーボン炉",337
"テンパー炉",412
"マッフル炉",412
"ソルト炉",412
"炉床昇降式電気炉",337
"点検ネジゲージ",309
"無停電電源装置",337
"無塵恒温器",416
"無段変速ジグソー",395
"無段変速機付減速機",322
"スパロール無限",237
"焼ばめホルダー",226
"焼きばめコレット",226
"焼きばめホルダー",226
"焼きばめホルダ（1山）",261
"焼入れ台付スコヤ",311
"焼入台付直角定規",311
"焼入炉",412
"ガス焼入れ炉",412
"焼入れ炉",412
"ステンレス焼け取り器",179
"ステンレス焼け取り機",179
"焼取り機",179
"焼き嵌めホルダー",408
"焼き嵌めスリムライン",223
"焼嵌めホルダ",226
"焼嵌めホルダ-スリムライン",225
"焼き嵌め　用",225
"焼き嵌め装置",261
"焼嵌め装置",261
"焼成炉",412
"焼戻炉",412
"焼戻し炉",412
"焼きばめホルダー 新品",226
"ステンレス焼けとり機",186
"焼きばめ装置",127
"焼ばめ装置",226
"照度計",209
"デジタル照度計",314
"照明",337
"照明拡大鏡",209
"クールライト(照明装置)",209
"ファイバー照明装置",335
"バット熔接機",179
"熔着機",261
"シェルアンドチューブタイプ熱交換器",380
"熱媒体循環温度調節機",416
"熱成形プレス",50
"熱量測定装置",314
"熱電対溶接装置",179
"熱風ヒーター",367
"熱風乾燥機",127
"熱風乾燥炉",337
"熱風循環乾燥機",412
"熱風循環式乾燥機",412
"熱風循環式高温炉",412
"熱風発生器",416
"熱風発生機",370
"爪ジャッキ",297
"爪付ジャッキ",400
"爪付き油圧ジャッキ",297
"片吸込渦巻ポンプ",380
"片持ちプレーナー",100
"片棒球面マイクロメーター",302
"片球U字形鋼板マイクロメーター",302
"カウント片球面マイクロメータ",302
"カウント片球面マイクロメーター",302
"デジタル片球面マイクロメーター",302
"片球面マイクロ",302
"片球面マイクロメータ",302
"片球面マイクロメーター",302
"片球面マイクロメーター 新品",302
"デジマチック片穴ピッチキャリパ",314
"サウンドスコープ(片耳式)",209
"片腕ネジプレス",50
"片面ポリッシュ",107
"片面ブレードマイクロメーター",302
"片面機(L)",107
"片面機(P)",107
"片面ポリシング盤",107
"片面ポリッシュ盤",107
"片面ラップ盤",107
"牧野放電加工機ツーリング",261
"牧野用放電加工機手動チャック",42
"特殊ネジゲージ",309
"特殊バフレース",82
"特殊マイクロメーター",302
"特殊フレーム付内側マイクロメーター",302
"特殊アルミパイプ加工機",127
"特殊マス型ブロック",315
"特殊永磁チャック",239
"特殊永磁チャック(研削用)",239
"特殊生爪",238
"特殊ボーリング用",237
"特殊ラジアルボール盤",88
"牽引車",297
"バッテリー牽引車",297
"玄米保冷庫",383
"球体加工機",127
"デジタル球面マイクロメーター",302
"球面マイクロ",302
"球面マイクロメーター",302
"球面測定器",314
"球面研削盤",85
"環境試験器",213
"甚九郎",257
"生爪",238
"生爪/ソフトジョー",238
"生爪兼用三ッ爪チャック",238
"生爪　北川用",238
"生爪成形ゲージ",314
"生爪成形ホルダー",238
"生爪成形治具",232
"生爪 新品",238
"生爪（新品）",261
"システム生物顕微鏡",199
"生産フライス",65
"生産ホブ盤",114
"産業ロボット",361
"産業用チラー",140
"産業用ロボット",361
"産業用掃除機",375
"産業用掃除機(切粉用)",375
"産業用溶接用ロボット",363
"オイルクーラー(スピンドル用)",413
"クイックチェンジホルダ用",226
"クイックチェンジホルダ用ツール",261
"デジタルハイトゲージ用　カウンター",314
"ドリル（タッパー）用ツーリング",228
"ミーリングチャック用ストッパー",226
"チェーンブロック用サドル",291
"チェーンブロック用トロリ",127
"ボーリングバイト用スリーブ",232
"クイックチェンジ用ドリリングチャック",226
"プレスブレーキ用ダイ",149
"ラジアルボール用マス",245
"タレットパンチ用チラー",144
"バイトホルダー用レンチ",257
"プレスブレーキ用パンチ",149
"ワイヤーカット用バイス",42
"ワイヤーカット用ベース",298
"ブロックゲージ用ホルダー",303
"ワイヤーカット用ワイヤー",298
"タッチプローブ用スタイラス",249
"リニアスケール用カウンター",209
"プレスブレーキ用ダイブロック",149
"ワイヤーカット用スタートキット",298
"ワイヤーカット用データーバンク",40
"ワイヤーカット用ベースプレート",298
"ジグボーラー用ツール",250
"ドリルタッパ用ホルダー",228
"シャーリング用サイドゲージ",151
"シャーリング用フロントゲージ",127
"ドリルタッパ用ドリルホルダー",226
"ボーリング用ツール",229
"マシニング用バイス",298
"スロッター用チャック",240
"バンドソー用ローラー",152
"ボーリング用スリーブ",232
"ボーリング用フランジ",229
"バンドソー用コンベヤー",186
"ボーリング用ツーリング",229
"マシニング用ツーリング",223
"ミーリング用ツーリング",227
"プレーナー用カンナヘッド",261
"マシニング用サブテーブル",245
"ロボドリル用チップコンベア",296
"プレーナー用ミーリングユニット",261
"ステンレス用スパイラルタップセット",237
"フライス用 マグネットチャック",239
"チャック用アーバー",226
"フライス用カッター",236
"フライス用クランプ",261
"フライス用テーブル",245
"ラジアル用テーブル",245
"ラジアル用スピンドル",230
"プレート用ショットブラスト",170
"グルーブ用デジタルインサイドノギス",301
"プレス用ロボット",362
"ステン用エンドミル",236
"チラー用フィルター",140
"ボード用ドライバー",257
"ドリル用タップホルダ",226
"ケース用ボーリングマシン",410
"プレス用スクリュージャッキ1山",399
"バイト用レンチ（1山）",261
"ロボット用4軸モーター",43
"セットプレス用NC定寸装置",144
"ミストコレクター用アフターフィルター一式",253
"ボーリング用丸バイトシャンク",229
"ボーリング用丸バイトシャンク 新品",229
"ワイヤーカット用冶具",42
"スクリューコンプレッサー用ドレン処理装置",191
"シャーリング用刃",136
"フォークリフト用吊りフック　ベース335×150　全長400",297
"バイス用回転台",298
"レイアウトマシン用定盤",299
"レイアウト用定盤",299
"ゴム用射出成形機",415
"ケーブルカッシャー用ワイヤー径6mm×12m　ケーブルカッシャーCK-01×3式、CK-02×4式",261
"シャーリング用後部リターンコンベア",127
"ボーリング用スリーブ 新品",232
"タッピング用替えギア",261
"シャーリング用替刃",136
"タッピング用替歯車",261
"ブロックゲージ用治具",303
"ワイヤーカット用治具",42
"アルゴンガス用流量計付調整器",261
"ポジショナー用溶接チャック",240
"コンタ用溶接機(バット溶接機）",179
"アルミ用溶解炉",412
"スクロールチャック用爪",238
"パワーチャック用生爪",238
"チャック用生爪",238
"バニング用スロープ 積み込み用スロープ",297
"クリーンルーム用空気圧機器",261
"ワイヤーカット用精密バイス",42
"ペールカン用脱油機",259
"プラスチック用自動かんな",100
"オスカー用ドレス装置",250
"バイト用超硬チップ",237
"プレスブレーキ用追従装置",149
"ブレーキ用追従装置",149
"ガトリングプレスセンター用金型",401
"タレットパンチプレス用ロング金型",144
"アイアンワーカー用金型",401
"プレスブレーキ用金型",149
"タレパン用金型",401
"プレス用金型",401
"ベンダー用金型1山セット",401
"アマダベンダー用金型1式",401
"ねじ用限界ゲージ",209
"システム用電動ポンプ",261
"サッシ用電動ワイドプレス",50
"ハイスピンドル用電源ユニット",226
"フライス用電磁マグネツト",238
"アルミ用高速カッタ",223
"アルミ用高速カッター",236
"画像処理自動検査システム",49
"画像処理解析システム",209
"画像寸法測定器",209
"画像寸法測定機",201
"画像測定システム",209
"画像測定器",201
"画像測定機",209
"発振器",140
"発振器・チラー",140
"発電機",326
"ガスエンジン発電機",326
"ディーゼル発電機",324
"ガソリン発電機",323
"エンジン発電機・溶接機兼用",326
"皿砥石",250
"エア-メ-ションボ-ル盤",86
"タッピングボ-ル盤",86
"ロータリーテーブルフライス盤",70
"エアーメンションボール盤",95
"エアーメーションボール盤",127
"フリクションタッピング盤",94
"サン・ワイドボール盤",95
"タッピング・ボール盤",86
"ターレットフライス盤",62
"アトラ（マグボール盤）",95
"タッピングボール盤",86
"タレットフライス盤",62
"ポータブルボール盤",95
"マグネットボール盤",95
"タレットボール盤",92
"ラジアルボール盤",88
"ワイヤーラップ盤",107
"タップボール盤",86
"フリーボール盤",90
"シグキぐり盤",70
"タッピング盤",86
"ターニング盤",163
"ホーニング盤",32
"ポリッシュ盤",107
"マグボール盤",165
"ローレット盤",127
"マグボール盤(アトラ)",161
"マグボール盤（アトラ）",165
"フライス盤",62
"ブローチ盤",106
"フライス盤(ルーター)",62
"フライス盤クイックチェンジャー",232
"かんな盤",100
"カンナ盤",100
"シナイ盤",61
"ダライ盤",113
"ボール盤",86
"ヤスリ盤",85
"ラック盤",127
"ラップ盤",43
"ロクロ盤",127
"ボール盤バイス",298
"ノコ盤",135
"バフ盤",85
"ホブ盤",114
"タッピング盤 2台セット",94
"タッピング盤BT1-203用替ギヤー",261
"タッピング盤BT2-223用替ギヤー",261
"ボール盤万力",298
"タッピング（ボール盤兼用）",127
"フリーボール盤　タッピング兼用",90
"ボール盤台",256
"ボール盤台キャビネット",256
"タッピング盤(タイにて在庫）",94
"フライス盤（タイにて在庫）",70
"ホブ盤(歯切盤)",114
"ボール盤用バイス",298
"ボール盤用ベタバイス",298
"ボール盤用ヤンキーバイス",298
"ホブ盤用カッターヘッド",261
"ラジアルボール盤用桝",240
"ラジアルボール盤用補助テーブル",261
"タッピングボール盤盤",94
"ラップ盤(ポリッシュ盤)",107
"ラップ盤（ポリッシュ盤）",107
"カンナ盤(自動)",100
"タップ盤(自動送り)",43
"ボール盤(自動送り付)",127
"ラジアルボール盤角テーブル",241
"タップ盤(食込式)",127
"直動形2ポートエアオペレートバルブ",261
"直定規",311
"直尺",314
"デジタル直流TIG溶接機",174
"直流TIG溶接機",174
"直流半自動溶接機",179
"直流安定機",328
"直流インバーター式溶接電源",337
"直流溶接機",179
"デジタルインバーター直流溶接機",179
"インバーター直流溶接機",179
"直流アルゴンアーク溶接機",179
"直流アーク溶接機",172
"直流電流計",314
"直立ボール盤",86
"直立ボール盤（タイにて在庫）",87
"直立角テーブルボール盤",87
"直管石英ヒーター",367
"直結型油回転真空ポンプ",380
"直線フィーダ",95
"直線切り",179
"直線切断機",341
"直線型アブソコーダ検出器 VLS",261
"直装面板",261
"直角スコヤ",311
"直角マスゲージ",209
"直角ゲージ(タイにて在庫）",407
"直角基準ブロック",315
"直角定盤",299
"直角度スコヤ",311
"直角測定器",314
"直角測定器ステージ",314
"直角測定機",314
"直読ハイトゲージ",305
"直読式ハイトゲージ",305
"デジマチック直進式ブレードマイクロメーター",302
"直進式マイクロメーター",302
"直進式ブレードマイクロメータ",302
"直進式ブレードマイクロメーター",302
"直進式ミクロンマイクロメーター",302
"直進式歯厚マイクロメーター",302
"真円度・円筒形状測定器",204
"真円度円筒形状測定機",204
"真円度測定器",204
"真円度測定機",204
"真円度計",204
"真直度測定機",314
"ロータリー真空ポンプ",380
"セラミック真空チャック",240
"デジタル真空ミクロンゲージ",209
"真空ポンプ",370
"真空チャック",240
"真空ホットプレス",45
"真空ポンプユニット",380
"真空ポンプ（バキュームポンプ）",380
"真空乾燥機",412
"真空加熱炉",412
"真空定温乾燥機",412
"真空密閉型超音波洗浄装置",385
"真空ポンプ(スクロール式)",380
"真空成型機",415
"真空成形機",415
"真空撹拌脱泡ミキサー",417
"真空チャック 新品",240
"真空炉",412
"真空熱処理炉",412
"デジタルピラニ真空計",314
"真空超音波洗浄機",385
"真空雰囲気炉",412
"眼鏡用フライス",70
"着磁器",261
"着脱磁機",251
"着脱磁電源装置",251
"矯正ハンドプレス",277
"シャフト矯正機",151
"石塚刃物研磨機/彫刻機グラインダー ISHIZUKA ISC CUTTER GRINDER",261
"石定盤",245
"石定盤250mm",299
"デジタルゲージ(石定盤付)",305
"石定盤　台付き",261
"石定盤（台付）",299
"石定盤（台付き）",299
